Stock,Sector,Date,Title,Description,Content,Source,URL,summary
HCLTECH.NS,IT,2025-03-11T05:00:30Z,"Cybersecurity jobs available right now: March 11,2025","Here are the worldwide cybersecurity job openings available as of March 11, 2025, including on-site, hybrid, and remote roles.","Application Security Engineer
Tipalti | Israel | On-site – View job details
As an Application Security Engineer, you will conduct application security assessments, including architecture design rev… [+11408 chars]",Help Net Security,https://www.helpnetsecurity.com/2025/03/11/cybersecurity-jobs-available-right-now-march-112025/,"Here are the worldwide cybersecurity job openings available as of March 11, 2025, including on-site, hybrid, and remote roles."
HCLTECH.NS,IT,2025-03-25T12:13:00Z,Western Union and HCLTech partner for transition to AI-led platform operating model,HCLTech and Western Union announce a strategic partnership to drive innovation and transformation in the financial services industry.,HCLTech and Western Union announce a strategic partnership to drive innovation and transformation in the financial services industry.The strategic partnership establishes HCLTech as Western Union’s l… [+2156 chars],Finextra,https://www.finextra.com/pressarticle/104936/western-union-and-hcltech-partner-for-transition-to-ai-led-platform-operating-model,HCLTech and Western Union announce a strategic partnership to drive innovation and transformation in the financial services industry.
HCLTECH.NS,IT,2025-03-11T03:19:35Z,"Who is Roshni Nadar Malhotra, third richest Indian and daughter of HCL founder Shiv Nadar","Roshni Nadar Malhotra has ascended to the position of India’s third-richest individual after receiving a 47% stake in HCL Corporation and Vama Sundari Investments from her father, Shiv Nadar. This strategic succession ensures the continued control of the Nada…",Roshni Nadar Malhotra has cemented her place as India's third-richest individual following a major succession move within the HCL Group. She received 47% of her father Shiv Nadar's stake in HCL Corpo… [+4420 chars],The Times of India,https://economictimes.indiatimes.com/news/new-updates/who-is-roshni-nadar-malhotra-third-richest-indian-and-daughter-of-hcl-founder-shiv-nadar/articleshow/118869195.cms,"Roshni Nadar Malhotra has ascended to the position of India’s third-richest individual after receiving a 47% stake in HCL Corporation and Vama Sundari Investments from her father, Shiv Nadar. This strategic succession ensures the continued control of the Nada…"
HCLTECH.NS,IT,2025-03-13T08:36:07Z,IT stocks fall from peaks: What's behind the decline?,"Eight of the top ten IT stocks have entered bear market territory, including Infosys, HCLTech, and Tech Mahindra.","IT services companies are having a tough time on the bourses, with top stocks plunging up to 33% from their peaks amid fears sparked by the outlook for the US economy, rating downgrades, and target p… [+2195 chars]",The Times of India,https://economictimes.indiatimes.com/tech/information-tech/it-stocks-fall-from-peaks-whats-behind-the-decline/articleshow/118971885.cms,"Eight of the top ten IT stocks have entered bear market territory, including Infosys, HCLTech, and Tech Mahindra."
HCLTECH.NS,IT,2025-03-08T16:53:18Z,HCL succession: Roshni Nadar Malhotra cements control as Shiv Nadar gifts 47% stake,"The transfer was formalized through two gift deeds executed on March 6, 2025, ensuring continuity of ownership within the Nadar family. ""Gift deeds have been executed pursuant to a private family arrangement intended to streamline succession, ensuring stabili…","Billionaire Shiv Nadar, founder of HCL, has gifted 47% of his stake in HCL Corp and Vama Delhi to his daughter, Roshni Nadar Malhotra, in a strategic succession plan.  
Following the transfer, Malho… [+1485 chars]",Business Today,https://www.businesstoday.in/latest/corporate/story/hcl-succession-shiv-nadar-gifts-47-stake-roshni-nadar-malhotra-takes-majority-control-467282-2025-03-08,"The transfer was formalized through two gift deeds executed on March 6, 2025, ensuring continuity of ownership within the Nadar family. ""Gift deeds have been executed pursuant to a private family arrangement intended to streamline succession, ensuring stabili…"
HCLTECH.NS,IT,2025-03-07T17:55:48Z,Shiv Nadar gifts 47% stake in HCLTech promoter firms to daughter Roshni,"This makes Roshni Nadar Malhotra the majority shareholder with a 57.33% ownership, along with an increase in voting rights, while Shiv Nadar’s stake in the promoter entities will decrease to 4%. Together, these promoter entities hold a combined 44.34% stake i…","In the latest succession planning at Indias largest promoter-backed companies, HCLTech promoter Shiv Nadar, on Thursday, transferred 47% of his shareholding each in two promoter entities including Va… [+2282 chars]",The Times of India,https://economictimes.indiatimes.com/tech/information-tech/hcltech-promoter-shiv-nadar-sells-47-stake-to-daughter-roshni/articleshow/118792280.cms,"This makes Roshni Nadar Malhotra the majority shareholder with a 57.33% ownership, along with an increase in voting rights, while Shiv Nadar’s stake in the promoter entities will decrease to 4%. Together, these promoter entities hold a combined 44.34% stake i…"
HCLTECH.NS,IT,2025-03-21T16:01:44Z,Struggling with jobs after graduating college? Tech CEO says the problem will continue unless you...,"Entry-level IT developers may face challenges securing jobs in 2025, warns TinyCheque CEO Udit Goenka. He advises new graduates to work on live, open-source projects to showcase their skills. The Indian IT sector, influenced by automation and evolving technol…","Amid rising conversations regarding jobs, TinyCheque CEO Udit Goenka has expressed that entry-level IT developers will have a tough time landing a job in 2025. ""Entry-level IT developers will have a … [+1355 chars]",The Times of India,https://economictimes.indiatimes.com/news/new-updates/struggling-with-jobs-after-graduating-college-tech-ceo-says-the-problem-will-continue-unless-you-/articleshow/119310060.cms,"Entry-level IT developers may face challenges securing jobs in 2025, warns TinyCheque CEO Udit Goenka. He advises new graduates to work on live, open-source projects to showcase their skills. The Indian IT sector, influenced by automation and evolving technol…"
HCLTECH.NS,IT,2025-03-08T18:35:00Z,"Shiv Nadar gifts 47% of his stake in HCL, Vama Delhi to daughter Roshni","New Delhi, March 8: Billionaire Shiv Nadar, founder of HCL, has gifted 47 per cent of his stake in HCL Corp and Vama Delhi to his daughter Roshni Nadar Malhotra as part of a strategic succession plan. After the transfer, Malhotra will acquire control and beco…","New Delhi, March 8: Billionaire Shiv Nadar, founder of HCL, has gifted 47 per cent of his stake in HCL Corp and Vama Delhi to his daughter Roshni Nadar Malhotra as part of a strategic succession plan… [+2831 chars]",Thehillstimes.in,https://thehillstimes.in/business/shiv-nadar-gifts-47-of-his-stake-in-hcl-vama-delhi-to-daughter-roshni,"New Delhi, March 8: Billionaire Shiv Nadar, founder of HCL, has gifted 47 per cent of his stake in HCL Corp and Vama Delhi to his daughter Roshni Nadar Malhotra as part of a strategic succession plan. After the transfer, Malhotra will acquire control and beco…"
HCLTECH.NS,IT,2025-03-03T00:30:19Z,"Cognizant to hike salaries in August, delayed by second year",Chief executive S. Ravi Kumar’s early proclamation of a hike this year is possibly being done to arrest attrition.,"Cognizant Technology Solutions Corp. will give annual salary increases to its employees from August this year, making it the second time the Nasdaq-listed company has delayed salary hikes by at least… [+5280 chars]",Livemint,https://www.livemint.com/companies/news/cognizant-to-hike-salaries-in-august-delayed-by-second-year-it-salaries-ravi-kumar-tcs-infosys-11740889536097.html,Chief executive S. Ravi Kumar’s early proclamation of a hike this year is possibly being done to arrest attrition.
HCLTECH.NS,IT,2025-03-10T11:59:21Z,Roshni Nadar Malhotra to become third richest Indian after dad Shiv Nadar gifts HCL stake,"Roshni Nadar Malhotra becomes India's third-richest individual after receiving a 47% stake in HCL Corporation and Vama Delhi from her father, Shiv Nadar. The succession move cements her majority control over HCLTech and HCL Infosystems.","Roshni Nadar Malhotra is set to become the third-richest Indian after receiving a 47% stake in HCL Corporation and Vama Delhi from her father, HCL Group founder Shiv Nadar, in a succession move.On Ma… [+2205 chars]",The Times of India,https://economictimes.indiatimes.com/markets/stocks/news/roshni-nadar-malhotra-to-become-indias-third-richest-person-after-hcl-stake-transfer/articleshow/118846022.cms,"Roshni Nadar Malhotra becomes India's third-richest individual after receiving a 47% stake in HCL Corporation and Vama Delhi from her father, Shiv Nadar. The succession move cements her majority control over HCLTech and HCL Infosystems."
HCLTECH.NS,IT,2025-03-25T15:36:00Z,Phoenix-area C-suite executives invited to HMG Strategy’s 16th Annual Phoenix C-Level Technology Leadership Summit on March 27,"FAIRFIELD, Conn., March 25, 2025 (GLOBE NEWSWIRE) -- C-suite executives from the Phoenix region that want to find out how technology helps them reimagine their enterprise and reshape their businesses are encouraged to attend HMG Strategy’s 16th Annual Phoenix…","FAIRFIELD, Conn., March 25, 2025 (GLOBE NEWSWIRE) -- C-suite executives from the Phoenix region that want to find out how technology helps them reimagine their enterprise and reshape their businesses… [+6587 chars]",GlobeNewswire,https://www.globenewswire.com/news-release/2025/03/25/3048984/0/en/Phoenix-area-C-suite-executives-invited-to-HMG-Strategy-s-16th-Annual-Phoenix-C-Level-Technology-Leadership-Summit-on-March-27.html,"FAIRFIELD, Conn., March 25, 2025 (GLOBE NEWSWIRE) -- C-suite executives from the Phoenix region that want to find out how technology helps them reimagine their enterprise and reshape their businesses are encouraged to attend HMG Strategy’s 16th Annual Phoenix…"
